comments/0/likesCount,Fecha ,Hora,FullDate,likesCount,text,Negative
,20/08/2022,18:04:21,2022-08-20T18:04:21.000Z,4,"Es un banco realmente muy bueno, tiene las mejores opciones de inversión, además de que es muy fácil ganar sus concursos, nunca un banco me había dado tantas satisfacciónes, siempre se preocupan por estar mejorando, obviamente hay personas inconforme por que es un banco y todos quetemos respuestas al momento por no leer los términos de contrato, allí resuelvo todas mis dudas, me da el mejor rendimiento de inversión, lo que más me gusta que para ser hey pro son peticiones mínimas y beneficios muy grandes, 100% el mejor banco digital del mundo.",Negative
,09/08/2023,02:54:52,2023-08-09T02:54:52.000Z,3,"Aperture mi contrato con Hey, en Marzo 2023 dese mi teléfono con varios procesos de autenticidad de identidad algo tardado pero desde la comodidad de mi casa,  atención al cliente en dos ocasiones consulte dos dudas y las respuestas en mi caso fueron resueltas en 2 días. 
El uso de la tarjeta garantizada dual estoy conforme y la condición de hacer 6 compras en el mes de $100 pesos  cada una, no tengo ningún inconveniente y tampoco se me hace en mi caso imposible en cumplir con esa condición para ser acreedor  a los beneficios de Hey Pro...

Para mí  es una buena App móvil de banco porqué no e tenido ningun inconveniente , así que lo recomiendo amplianmente",Negative
,01/11/2023,23:08:44,2023-11-01T23:08:44.000Z,7,"Su anualidad disfrazada de ""membresía"" es un despropósito y censurar la opinión de sus clientes es la PEOR forma de gestionar su crisis de marca. Bye, Banco",Negative
,25/11/2022,23:22:40,2022-11-25T23:22:40.000Z,2,Es increíble que ni siquiera puedan dar una solicitud para reposición de tarjeta y de la aplicación ni sé diga porque no funciona.,Negative
0,15/10/2022,00:00:33,2022-10-15T00:00:33.000Z,3,"Pésima atención, tratas de verificar tu cuenta con el comprobante de domicilio y no saben que responderte, llevo 5 meses esperando una respuesta y lo único que me respondieron al llamar es que tengo que esperar 7 meses en total y aún así a ver si podían ayudarme, nunca había conocido un banco tan poco profesional.",Negative
1,08/11/2022,00:23:25,2022-11-08T00:23:25.000Z,1,"*Pesimo servicio, no he recibido un spei desde hace 4 días y no me resuelven en si línea de atención a clientes*",Positive
,10/10/2022,20:51:41,2022-10-10T20:51:41.000Z,1,"Es un dolor de cabeza impresionante tener que lidiar con ellos. En ninguna sucursal te pueden atender, tienes que tratar todo por teléfono con los peores asesores que existen; te cuelgan, te ignoran, te mienten descaradamente y siempre tienen hueva por no querer atenderte. Tengo mucho tiempo con la cuenta bloqueada primero, segun ellos no era la cuenta, eran las terminales donde intentaba pagar, luego, que estaba bloqueada por tratar de usarla repetidas ocasiones en la misma terminal y que tenía que esperar 72 horas hábiles para que se desbloqueara... pasado el tiempo y aun bloqueada, según ellos es porque faltaba documentación para acreditar la cuenta (después de dos años de uso...), les envíe el comprobante de domicilio, lo aceptaron y continúa bloqueada, ahora me piden la ine. La mando y sigue bloqueada, ahora piden comprobante de ingresos, luego un video diciendo que acepto tener mi cuenta virtual. DESPUES DE AÑOS DE USO. Ya me habían hecho cargos fantasma, ya había tenido que lidiar con los imbéciles de atención a clientes... pero ya tener que estarle rogando a un banco que me de mi dinero; es una grosería. Voy a demandar.",Positive
,13/10/2022,02:17:26,2022-10-13T02:17:26.000Z,2,culerisima un asco. No existe atención al cliente con ellos,Negative
0,21/03/2023,17:37:17,2023-03-21T17:37:17.000Z,4,"Mejoren su atención a clientes es pésimo por no decir horrible, estoy en grupos de Facebook sobre el banco y he visto varias publicaciones donde a la gente le hacen cargos no reconocidos de Telmex aún con la tarjeta apagada, y se hacen mensos diciendo que fue uno y de ahí no los sacas.
Les recomiendo que si tienen problemas así vayan directamente a la CONDUSEF en vez de este mal servicio al cliente de Hey Banco.",Negative
,28/09/2022,00:49:31,2022-09-28T00:49:31.000Z,3,NO HAY NINGUNA SUCURSAL PARA HABLAR CON EL GERENTE DE LA SUCURSAL TODO ES POR TELÉFONO EN MANOS DE QUIEN QUEDAMOS MUY MALA EXPERIENCIA FUI A UN CAJERO Y QUISE SACAR DINERO SI ME LOS QUITARON DE MI CUENTA Y EL CAJERO NO ME DIO NADA LO REPORTE Y SALE 502 IMPROCEDENTE OSE ELLOS NO QUIEREN VATALLAR ESTOY MUY MOLESTA NO HACEN NADA.,Negative
,16/09/2023,03:55:03,2023-09-16T03:55:03.000Z,3,"Es una institución en donde se dedican a transar a la gente.
Cero recomendable es ineficiente en atención sin protocolos, no saben qué hacer y su app falla a cada instante. 
No puedes retirar de ningún cajero, intenté retirar en un cajero red (HSBC) no me entrego el dinero me dio el cajero ticket de retiro no aprobado pero hey banco me quito los    9 mil pesos, reporte y 45 días para una respuesta.
Hice una trasferencia del dinero restante en la cuenta y 3 días para que llegara el dinero a bbva.
Las inversiones dan poco interés y además te retienen mucho impuesto.",Negative
0,16/11/2022,13:06:47,2022-11-16T13:06:47.000Z,2,"El peor servicio a clientes que existe! Si creían que su banco les daba mal servicio no conocen a Hey Banco. No tienen el mínimo respeto por los clientes, no revisan absolutamente nada! No puedo ni cancelar la cuenta  CARAY! Hablar con un asesor? Imposible!",Negative
0,26/08/2022,15:19:16,2022-08-26T15:19:16.000Z,4,"Tengo ya meses esperando a que me solucionen lo de mi comprobante de domicilio y no me resuelven nada, por lo visto en los comentarios en varios lados son varias personas las que andan igual y el pésimo servicio al cliente no te da solucion",Negative
,12/08/2022,15:28:36,2022-08-12T15:28:36.000Z,3,es una vil cochinada de tarjeta y de app sinceramente no se la recomiendo a nadieeeeeeee,Negative
,01/02/2024,23:04:55,2024-02-01T23:04:55.000Z,0,"Me robaron saldo, no contestan y aun no me dan mi saldo retenido",Negative
1,27/03/2024,23:04:17,2024-03-27T23:04:17.000Z,8,Me gustaba este Banco Pero tras que me Robaron mi tarjeta Pedí Reposición de mi tarjeta O sea Cambio de Tarjeta Pero Que Listo me salió el que hizo la tarjeta Hizo Dos Plásticos de seguro este Cliente No se da Cuenta de lo que yo Haga Pero Sorpresa La Aplicación De Su Banco Me Muestra Dos Plásticos O sea Dos Tarjetas de la Casualidad que hablo por teléfono Y Siempre Me Cuelgan Que Poco Profesionales Son Y siempre El Que Tiene la Otra Tarjeta Quiere Comprar en la Madrugada como a las 3:00 am o a las 7:00 en serio Pasa esto Usuarios si tienen tarjetas dejenlas bloqueadas solo las desbloquean cuando vayan a pagar de otra manera Siempre te van a Caer Cargos Sorpresas que no son tuyos Otra persona gasta y tú pagas,Negativo
,10/07/2022,12:35:00,2022-07-10T12:35:00.000Z,3,Excelente muy buen servicio y atención,Negative
0,26/10/2023,21:07:20,2023-10-26T21:07:20.000Z,7,"Antes era un banco que tenía beneficios interesantes sin anualidad ( cashback, rendimientos competitivos). Se olvidaron del pequeño ahorrador, sus nuevas políticas están enfocadas en los grandes ahorradores. Si tú eres un gran ahorrador, puede que te convenga, aunque en realidad existen aún mejores opciones en la banca múltiple. Recapaciten, Hey!",Negative
,18/05/2023,23:36:37,2023-05-18T23:36:37.000Z,3,es un banco basura me robaron más de mil varos y según tengo que esperarme más de un mes para ver si me lo devuelven el dinero de los dos cargos,Negative
,15/12/2022,20:35:43,2022-12-15T20:35:43.000Z,1,"Muy buena app, muy recomendable",Negative
,24/08/2022,20:19:28,2022-08-24T20:19:28.000Z,2,"nada es un asco de aplicación y de banco, son servicio al cliente y todavía roban dinero, me dan asco.",Negative
,25/11/2022,23:15:39,2022-11-25T23:15:39.000Z,4,"Muy mal muy mal ! 
Es una tomada de pelo !
Te ofrecen crédito si pagas previo una garantía. Ahí voy de …. Y deposito 1500 pesos. Y que me autoriza 2250 pesos!!! Como es posible ????? 
1500 son míos y 750 pesos es de hey banco !! 
Ahhh y me cobra la anualidad de una vez y así mi cuenta queda por 1800 pesos !!! 
Que asco ! Además no hay una línea sensata de atención al cliente !!",Positivo
,09/08/2022,14:27:59,2022-08-09T14:27:59.000Z,5,Muy mal servicio al cliente,Negative
1,04/11/2022,01:04:57,2022-11-04T01:04:57.000Z,1,"muy mal servicio 17,000 pesos desaparecidos y se lavaron las manos y me dijeron que su seguro no sirve para estafas etc etc ) entonces para  que dicen que son para estafas jajaja me bloquearon la cuenta y tengo activa una TDC",Negative
,24/09/2022,22:33:31,2022-09-24T22:33:31.000Z,1,"no tienen número de atención a clientes. tengo un cargo no reconocido y nadie me contesta. ni siquiera en banregio. muy mal. espero y me den atención. muy mal por su parte. ya ca micho tiempo y nada de respuesta.
NO LA USEN!!!",Negative
,29/01/2023,12:37:02,2023-01-29T12:37:02.000Z,1,buen app poco difícil pero bueno,Positive
,01/06/2022,01:36:38,2022-06-01T01:36:38.000Z,11,Pésimo servicio. Atención a clientes sencillamente no existe.,Negative
0,16/06/2022,21:08:49,2022-06-16T21:08:49.000Z,2,super mal servicio mi hija tienen un crédito de auto y las horas en el teléfono y sin resolverle simplemente los chicos no saben,Negative
0,12/07/2022,17:06:24,2022-07-12T17:06:24.000Z,5,"La atención al cliente es pésima, la peor que me han brindado en la vida, sus telefonistas son prepotentes e incompetentes, para nada les interesa apoyar al usuario, es un fastidio intentar solucionar los problemas que se presentan con su app.",Positive
,09/06/2022,21:10:34,2022-06-09T21:10:34.000Z,2,"Eran lo mejor del mundo hasta que saqué una cuenta de negocios. He batallado desde el principio. 
No conocen su producto porque han sido muchas llamadas y mensajes con ellos que se contradicen y encima te cuestionan a ti como cliente en lugar de ayudar. ¿Qué les pasó? Eran mejores que los bancos tradicionales, solo quiero que me ayuden y no estar rogando para que lo hagan  Por favor. Su fuerte era tener buen servicio al cliente.",Negative
,10/07/2022,17:26:50,2022-07-10T17:26:50.000Z,4,"Lamento mucho porque su producto es muy bueno y simplemente una falta de atención de su personal en call center demerita todo lo que han hecho. Como cliente tengo derecho de solicitar cuando yo quiera los movimientos y me parece bastante ilógico que sea imposible un envío de movimientos (entendemos no es el estado de cuenta) pero si como cliente lo pido es porque obviamente no me sirve lo que me reporta la aplicación ya que es para trámites externos.

Decepcionante que no tengan capacidad para solucionar algo tan simple y que su aplicación siga con esta falla desde hace tanto tiempo.",negative
,11/10/2022,15:19:13,2022-10-11T15:19:13.000Z,1,"Pésima atención de servicio al cliente, transacción fallida y no se hacen responsables!!!! Necesito de regreso mi dinero y ni a quien contactar directamente para que esto sea solucionado.",Negativo
0,16/09/2022,18:05:58,2022-09-16T18:05:58.000Z,3,"una verdadera porquería de aplicación, mi dinero tiene 10 días bloqueado y no saben ni porque, sus pinches de atención al cliente solo se avientan la bolita y nadie me da solución",Negative
,22/12/2023,22:57:49,2023-12-22T22:57:49.000Z,4,Horrible… no recomiendo para nada,Negative
,21/11/2023,05:52:13,2023-11-21T05:52:13.000Z,7,"Amaba hey Banco, cancele todas mis cuentas para que ellos fueran mi banco principal, y salen con sus membresías. Muy decepcionante esperemos que cambien el rumbo antes de que sea inevitable.",Negative
,22/02/2024,17:30:37,2024-02-22T17:30:37.000Z,1,"hoy 23 de febrero 2024 llevamos mas de 24 horas sin poder recibir o hacer transferencias.  Es una basura de banco, para negocios no sirve, despues de las 6 pm todas las transferencias son máximo de 8 mil y con tope maximo a 32mil.

su aplicación no sirve entras y te llevas la sorpresa que te muestra saldos en 0.",Negative
0,30/10/2023,19:22:58,2023-10-30T19:22:58.000Z,8,Censurando a las personas y borrando comentarios en sus redes sociales es todavía peor que vender membresías,Negative
0,23/08/2022,20:33:18,2022-08-23T20:33:18.000Z,1,"No validan el domicilio, te rechazan por correo y ni siquiera dan una razón marcas a atención a cliente y ni te ayudan a solucionar solo te dicen que lo vuelvas cargar y es un cuento de nunca acabar, persona atención al cliente.",Negative
0,30/06/2022,00:46:56,2022-06-30T00:46:56.000Z,2,Parece bueno al principio pero el servicio es pesimo. 1 mes y no pudieron hacer algo tan simple como arreglar un dato en mi contrato y darme el documento corregido.  Te pone a pensar que clase de servicio tendras cuando tengas una emergencia,Negative
,27/10/2023,21:37:48,2023-10-27T21:37:48.000Z,10,"Adiós Hey, fue bueno mientras duró. Ahora con sus ""membresías"", ya no sale ni siendo Hey Pro. Hay tantos que ofrecen los mismos o mejores rendimientos sin cobrar 1 peso. Fail.",Negative
,27/10/2023,14:23:07,2023-10-27T14:23:07.000Z,8,mi calificación será mala hasta que vuelvan a mejorar,Negative
,28/09/2023,00:25:06,2023-09-28T00:25:06.000Z,6,Pesima tarteja no la recomiendo,Negative
,29/05/2023,23:25:04,2023-05-29T23:25:04.000Z,4,Me robaron 13mil pesos en una tarjeta de credito con garantia y bloqueo misterioso que no planean liberar,Negative
0,01/04/2023,22:11:13,2023-04-01T22:11:13.000Z,4,"Pesimo servicio en Call Center, mas de 50 min en que me atienda un supervisor y contando....
Me dieron un ""número de aclaración"" que no existe, tengo $500 pesos detenidos desde el 24 de marzo.
Llame desde el miércoles 29 de marzo, solicitando la devolución del dinero, según levantaron un reporte y lo escalaron y si no ma4co hoy, no me dan una respuesta...
Llevo 56 min esperando en la línea y su supervisor esta ""ocupado"" y el gerente no esta......",negativo
,14/07/2022,15:13:46,2022-07-14T15:13:46.000Z,1,"la aplicación no me deja acceder y la solución fantástica de servicios a clientes es borrar datos de la aplicación... cosa que ya había hecho y se portaron insistentes en qué se volviera a realizar.... por qué si algo no funciona son necios en querer que se repita... no es la primera vez que pasa, y como la última ves mis fondos se quedaron atrapados..... hasta que se le ocurra la idea de liberar el acceso de nuevo cancelaré la cuenta .... solo da dolor de cabeza su servicio",Negative
